species,subfamily,colony.size,colony.size.sample.size,colony.size.ref,poly_id,TMP_avg,TMP_sd,TMP_med,TMP_cv,PRE_avg,PRE_sd,PRE_med,PRE_cv,DTR_avg,DTR_sd,DTR_med,DTR_cv
Crematogaster_irritabilis,Myrmicinae,5000.00,1,"Holldobler & Wilson, 1990",0,24.81875,0.6165,24.95,0.0245,256.38825,79.8425,249.05,0.3675,11.95025,0.47325,11.85,0.04675
Crematogaster_lineolata,Myrmicinae,200.00,1,"King & Porter, 2007",0,14.20391574,8.300869888,14.53395291,0.707201983,73.2550285,44.08668154,64.8260223,0.674270136,13.44224659,1.652783147,13.4586741,0.124993804
Crematogaster_mimosae,Myrmicinae,6900.00,1,"Prior & Palmer, 2018",0,22.86609091,2.586181818,23.16818182,0.109,44.49409091,45.25236364,27.96818182,1.292727273,12.40018182,1.585181818,12.15454545,0.128272727
Crematogaster_minutissima,Myrmicinae,191.00,3,"Heinze et al., 1999; Geraghty et al., 2007; King & Porter, 2007",0,18.18350251,6.710015075,18.43869347,0.393025126,95.58248241,58.91920101,84.40351759,0.664994975,12.94963317,1.517643216,12.91331658,0.117552764
Crematogaster_osakensis,Myrmicinae,2292.60,5,"Gotoh et al., 2017",0,13.382712,8.017824,14.0308,0.656368,127.635728,98.998176,97.908,0.798784,9.476456,1.51432,9.4712,0.157448
Crematogaster_pygmaea,Myrmicinae,190.00,8,"Hamidi et al., 2017",1,26.568,0.823,26.6,0.031,88.284,107.65,37.4,1.219,7.107,0.719,7.2,0.101
Crematogaster_scutellaris,Myrmicinae,178.50,36,"Giannetti et al., 2019",0,13.81173522,6.06577892,13.2059126,0.478974293,59.65640874,42.05800257,51.23933162,0.739840617,9.834794344,1.752071979,9.8718509,0.17855527
Crematogaster_sordidula,Myrmicinae,750.00,1,"Parr et al., 2017",0,13.60691386,6.551985019,13.17228464,0.520011236,55.16013858,41.14125843,46.37097378,0.760681648,10.34194757,1.948041199,10.42808989,0.187097378
Crematogaster_sumichrasti,Myrmicinae,1000.00,1,"Beckers et al., 1989",0,23.46508621,1.485241379,23.73017241,0.064793103,168.3743966,129.7882931,137.7793103,0.818362069,10.40994828,1.310724138,10.2112069,0.121413793
Cryptopone_motschulskyi,Ponerinae,20.00,1,"Holldobler & Wilson, 1990",0,24.052375,0.8615,24.175,0.036125,239.300125,105.280625,229.08125,0.44825,9.25125,0.765125,9.35,0.085
Cyphomyrmex_cornutus,Myrmicinae,2021.75,4,"Adams & Longino, 2007",0,22.4613,0.766933333,22.475,0.0342,228.3349,136.1973667,211.3716667,0.636066667,9.226866667,0.9429,9.065,0.103266667
Cyphomyrmex_costatus,Myrmicinae,99.17,55,"Hammond & Keller, 2004; Ferguson-Gow, 2014; Murakami et al., 2000",0,24.13836364,1.124272727,24.31090909,0.046836364,191.7843455,120.8541091,176.4345455,0.650381818,9.596981818,1.066218182,9.449090909,0.111018182
Cyphomyrmex_longiscapus,Myrmicinae,55.34,204,"Hammond & Keller, 2004; Ferguson-Gow, 2014",0,22.55361538,0.661076923,22.49230769,0.029538462,235.2866923,126.0443846,244.3153846,0.540307692,8.197461538,0.847615385,8.103846154,0.102384615
Cyphomyrmex_minutus,Myrmicinae,150.00,1,"King & Porter, 2007",0,23.73554194,2.214625806,23.98419355,0.098019355,133.542129,88.0358129,119.426129,0.676425806,10.11378065,1.114632258,10.02225806,0.109967742
Cyphomyrmex_rimosus,Myrmicinae,64.49,73,"King & Porter, 2007; Shik, 2008; Murakami et al., 2000; Holldobler & Wilson, 1990; Beckers et al., 1989",0,22.80173171,2.055036585,23.03821138,0.098817073,139.9935772,93.29707724,123.0936992,0.719394309,10.76167886,1.279560976,10.67479675,0.11703252
Dacetinops_cibdelus,Myrmicinae,10.00,1,"Holldobler & Wilson, 1990",0,23.7022,0.9002,23.84,0.0386,235.2186,93.5506,234.43,0.3964,10.1248,0.7362,10.22,0.0728
Daceton_armigerum,Myrmicinae,2650.00,2,"Holldobler & Wilson, 1990",1,26.09361728,0.844098765,26.12716049,0.032469136,199.3112716,117.5848765,182.9351852,0.615839506,9.888185185,1.257382716,9.709876543,0.125555556
Discothyrea_kamiteta,Proceratiinae,73.00,1,"Katayama, 2013",0,23.685,4.0365,24.65,0.1715,147.8375,132.614,98.075,0.8965,7.754,1.226,7.75,0.158
Dolichoderus_imitator,Dolichoderinae,25.00,7,"Kaspari & Vargo, 1995",0,25.14070192,0.966336538,25.21298077,0.042596154,186.6652788,112.0015673,172.9331731,0.638105769,9.633721154,1.292990385,9.502403846,0.132096154
Dolichoderus_mariae,Dolichoderinae,1041000.00,1,"Laskis & Tschinkel, 2009",0,12.57086022,8.483913978,12.88817204,0.844010753,95.66791398,47.38396774,89.24354839,0.498924731,11.95749462,1.586193548,12.01236559,0.134451613
Dolichoderus_pustulatus,Dolichoderinae,445.00,1,"Kannowski, 1967",0,11.80446951,8.584878049,12.25853659,0.802634146,90.78539024,46.70017683,83.57987805,0.51675,11.5229939,1.641493902,11.60365854,0.143829268
Dorylus_laevigatus,Dorylinae,325000.00,1,"Berghoff et al., 2002",1,25.13548649,1.246,25.37027027,0.051324324,205.2223514,114.7802973,189.2864865,0.600837838,9.85727027,1.351216216,9.712162162,0.13327027
Dorylus_nigricans,Dorylinae,8018400.00,2,"Beckers et al., 1989; Barth et al., 2014",1,24.23708333,1.353583333,24.37083333,0.056875,124.8029583,95.66733333,107.5951389,0.795930556,9.986375,1.483597222,9.929166667,0.146819444
Dorylus_wilverthi,Dorylinae,14750000.00,2,"Kaspari & Vargo, 1995; Beckers et al., 1989",1,23.74362963,0.859592593,23.72962963,0.036444444,125.0987407,62.32018519,128.5166667,0.502740741,10.87659259,1.01962963,10.72962963,0.093
Dorymyrmex_bicolor,Dolichoderinae,10000.00,1,"Fjerdingstad & Crozier, 2006",0,17.14320386,6.530482094,17.18953168,0.437286501,41.80247107,40.7270854,27.51887052,1.033633609,15.13133333,1.934672176,15.20344353,0.128267218
Dorymyrmex_biconis,Dolichoderinae,5000.00,1,"Beckers et al., 1989",0,23.01597059,0.881235294,23.07647059,0.038882353,116.1824412,78.38488235,103.95,0.730411765,9.347029412,1.111705882,9.288235294,0.118794118
Dorymyrmex_bossutus,Dolichoderinae,1000.00,1,"King & Porter, 2007",0,21.56984375,4.9740625,21.953125,0.23453125,113.877625,73.8588125,101.125,0.648875,11.41034375,1.4064375,11.3921875,0.1238125
Dorymyrmex_bureni,Dolichoderinae,1000.00,1,"King & Porter, 2007",0,19.07549738,6.103801047,19.31963351,0.335806283,107.4422775,63.55594241,96.17408377,0.609774869,12.40724084,1.467670157,12.37303665,0.118534031
Dorymyrmex_elegans,Dolichoderinae,1000.00,1,"King & Porter, 2007",0,21.815,4.866375,22.30625,0.223875,105.11125,73.503625,90.49375,0.730875,12.1745,1.4605,12.2125,0.119875
Dorymyrmex_grandulus,Dolichoderinae,1000.00,1,"King & Porter, 2007",0,16.97487879,6.249090909,17.24090909,0.430727273,98.74139394,58.64351515,87.78939394,0.620121212,12.61451515,1.64769697,12.72727273,0.131212121
Dorymyrmex_reginicula,Dolichoderinae,1000.00,1,"King & Porter, 2007",0,22.17172222,4.531777778,22.63611111,0.206388889,113.8773333,76.44872222,100.675,0.671111111,11.23627778,1.370666667,11.18611111,0.122333333
Eciton_burchellii,Dorylinae,699995.00,4,"Shik, 2008; Holldobler & Wilson, 1990; Schneirla, 1971; Kaspari & Vargo, 1995",1,23.26858033,1.397386885,23.42901639,0.063154098,160.1286131,106.0358721,141.3762295,0.712947541,10.17316393,1.23977377,10.0604918,0.119452459
Eciton_hamatum,Dorylinae,250000.00,2,"Shik, 2008; Holldobler & Wilson, 1990",1,24.1994,1.028888235,24.30176471,0.044194118,192.6325235,122.8382941,174.4620588,0.687258824,9.760382353,1.075611765,9.634117647,0.109011765
Eciton_mexicanum,Dorylinae,500000.00,1,"Barth et al., 2014",1,23.93631373,1.584980392,24.17990196,0.070205882,159.6766176,116.2125294,135.0485294,0.788078431,10.51729412,1.329647059,10.41470588,0.122009804
Eciton_rapax,Dorylinae,275000.00,1,"Beckers et al., 1989",1,23.19065957,0.973914894,23.30638298,0.054361702,185.9945106,109.615383,169.8319149,0.654404255,11.08895745,1.461191489,10.95851064,0.129638298
Eciton_vagans,Dorylinae,250000.00,1,"Rettenmeyer, 1963",1,23.445096,1.479544,23.6168,0.06504,168.810472,109.737192,150.8816,0.709528,9.99752,1.213992,9.8744,0.118688
Ectatomma_brunneum,Ectatomminae,42.00,11,"Vieira & Antonialli-Junior, 2006",0,23.92341597,1.597676471,24.14264706,0.070991597,143.2450882,95.48210084,125.9214286,0.717428571,10.43171849,1.353155462,10.30168067,0.128743697
Ectatomma_edentatum,Ectatomminae,104.00,1,"Antonialli & Giannotti, 2001",0,22.84908295,2.01818894,23.02741935,0.096207373,143.2643779,92.25300922,127.8117512,0.677258065,10.38202765,1.278506912,10.25483871,0.121585253
Ectatomma_ruidum,Ectatomminae,81.88,107,"Lenoir et al., 2011; Kaspari & Vargo, 1995; Beckers et al., 1989",0,23.98056652,1.045484979,24.06652361,0.044502146,170.0065579,111.5059399,150.0051502,0.740939914,10.10364807,1.191695279,10.00772532,0.115064378
Ectatomma_tuberculatum,Ectatomminae,381.09,155,"Hora, 2005; Hora et al., 2007; Perez-Lachaud et al,. 2010; Hora et al., 2001; Perez-Lachaud et al., 2011",0,24.18278497,1.346256477,24.37487047,0.057976684,165.7795984,105.8978264,148.5430052,0.702870466,10.28108549,1.252533679,10.16528497,0.119559585
Ectomomyrmex_striatulus,Ponerinae,15.00,2,"Holldobler & Wilson, 1990",0,22.76028571,0.895428571,22.92857143,0.039428571,217.2148571,87.20928571,212.9142857,0.416285714,9.837571429,0.812714286,9.971428571,0.083142857
Euponera_fossigera,Ponerinae,50.00,1,"Villet, 1994",0,18.90933333,3.752333333,19.16666667,0.2,63.957,48.47866667,57.01666667,0.871666667,12.405,1.54,12.23333333,0.136
Euponera_pilosior,Ponerinae,8.00,1,GAGA consortium,0,13.48909677,7.939354839,14.05483871,0.650387097,140.2445806,97.59706452,114.7225806,0.713387097,9.182032258,1.469806452,9.174193548,0.158354839
Euponera_wroughtonii,Ponerinae,500.00,1,"Villet, 1990",0,16.785125,3.443208333,17.25,0.227291667,64.02770833,52.06554167,52.55208333,0.810791667,13.06075,1.550625,12.88333333,0.117083333
Euprenolepis_procera,Formicinae,5000.00,8,"Volker & Ulrich, 2008",1,25.48761111,0.602166667,25.47222222,0.023555556,232.0487222,100.824,225.4666667,0.435611111,8.938833333,0.732444444,8.955555556,0.082333333
Eurhopalothrix_biroi,Myrmicinae,50.00,1,"Wilson, 1959",0,23.25128571,0.836285714,23.35714286,0.036714286,244.9638571,88.05028571,241.5,0.367285714,11.07871429,0.688142857,11.14285714,0.065714286
Eurhopalothrix_floridana,Myrmicinae,100.00,1,"King & Porter, 2007",0,22.09163043,4.445021739,22.4826087,0.205891304,116.7136522,76.40406522,103.375,0.656173913,11.28654348,1.334847826,11.25217391,0.118326087
Eutetramorium_mocquerysi,Myrmicinae,44.00,14,"Heinze et al., 1999",0,22.39670588,1.734647059,22.83529412,0.078117647,178.9428824,125.8458235,137.2941176,0.721411765,8.554941176,0.576882353,8.458823529,0.067
Forelius_mccooki,Dolichoderinae,10000.00,1,"Fjerdingstad & Crozier, 2006",0,17.75012959,6.990669546,17.99460043,0.424194384,55.64621598,43.18180562,43.84211663,0.891637149,14.49589633,1.744144708,14.50637149,0.120647948
Forelius_pruinosus,Dolichoderinae,10000.00,1,"King & Porter, 2007",0,16.55595386,7.007963091,16.76153403,0.505452134,63.27610381,45.93941176,51.88344867,0.825914648,14.14495271,1.764032295,14.16799308,0.124853518
Formica_archboldi,Formicinae,500.00,1,"King & Porter, 2007",0,21.09305405,5.270054054,21.49054054,0.255918919,112.8457838,72.19783784,100.2662162,0.639702703,11.73927027,1.430459459,11.73513514,0.122243243
Formica_argentea,Formicinae,51.00,5,"Snyder, 1992",0,7.69845521,8.794473492,8.02797075,1.840149909,52.95353016,37.45546984,43.68464351,0.74845521,13.93450457,2.362815356,13.99140768,0.174513711
Formica_bradleyi,Formicinae,690.33,20,"Halverson et al., 1976",0,6.633877551,10.1475102,7.368367347,2.20355102,36.83114286,29.29683673,28.22959184,0.805959184,14.91265306,2.094040816,14.86836735,0.143897959
Formica_bruni,Formicinae,1400.00,1,"Beckers et al., 1989",0,7.839642857,6.750464286,7.691071429,0.661,76.25335714,40.46107143,70.4625,0.543785714,8.643464286,2.004642857,8.9,0.232964286
Formica_candida,Formicinae,2318.18,11,"Helantera & Sundstrom, 2007; Jaffe et al., 2012",0,1.116431034,10.83622414,2.406896552,-5.009689655,50.31994828,44.94255172,34.01637931,0.895362069,11.82081034,1.676637931,11.84310345,0.145310345
Formica_cunicularia,Formicinae,1250.00,2,"Parr et al., 2017; Beckers et al., 1989",0,10.15745949,6.881555018,10.15181378,0.895252721,64.05272793,36.41189359,58.11348247,0.58362757,9.231424426,2.032498186,9.46191052,0.222177751
Formica_dolosa,Formicinae,499.00,3,"King & Trager, 2007",0,14.65060733,8.051235602,14.97722513,0.63304712,97.31823037,52.08558639,89.33926702,0.54834555,12.41963874,1.523984293,12.41204188,0.123403141
Formica_exsectoides,Formicinae,139938.00,2,"Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",0,9.39038191,9.248,9.840452261,1.291040201,84.78828141,40.41509548,78.97236181,0.488713568,11.62583417,1.708286432,11.74698492,0.148788945
Formica_fusca,Formicinae,979.47,19,"Holldobler & Wilson, 1990; Helantera & Sundstrom, 2007; Helantera & Sundstrom, 2005; Hannonen et al., 2004; Somogyi et al., 2020",0,8.533881687,6.781243827,8.386934156,0.772478395,67.17131996,37.11671502,61.24799383,0.559521605,8.592067901,1.984693416,8.752572016,0.23375
Formica_incerta,Formicinae,714.00,24,"Holldobler & Wilson, 1990",0,10.46746471,9.334682353,10.97382353,0.968417647,85.68042941,43.3583,78.87470588,0.518041176,11.59049412,1.623329412,11.66794118,0.140694118
Formica_japonica,Formicinae,2495.00,4,"Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",0,11.76715758,8.734242424,12.46848485,0.194666667,121.2284424,89.14209091,95.28,0.764824242,9.263824242,1.356739394,9.274545455,0.146036364
Formica_neorufibarbis,Formicinae,150.00,1,"Billick, 2002",0,4.434506472,9.35673301,4.813592233,10.08214401,57.20720388,36.2972767,49.08187702,0.675729773,12.84723301,2.265731392,12.88276699,0.182859223
Formica_pallidefulva,Formicinae,2209.54,26,"Holldobler & Wilson, 1990; King & Porter, 2007",0,12.79393581,8.5669375,13.18040541,0.775814189,83.46357264,45.48814696,75.94577703,0.574160473,12.56175,1.685932432,12.60920608,0.136380068
Formica_picea,Formicinae,650.00,1,"Seifert, 2017",0,6.380339181,7.722163743,6.569005848,-2.977625731,62.1957076,34.81867251,55.43099415,0.584847953,8.966795322,1.964093567,9.151169591,0.228374269
Formica_podzolica,Formicinae,22500.00,1,"Deslippe & Savoleinen, 1995",1,4.669915212,9.833309227,5.312094763,22.86217955,52.02012968,30.62365586,45.33466334,0.647269327,13.26064339,2.212097257,13.30523691,0.172446384
Formica_pratensis,Formicinae,95555.55,9,"Helantera & Sundstrom, 2007; Beckers et al., 1989",0,8.235034976,7.271575517,8.205564388,1.221588235,65.57785374,35.78279173,59.92337043,0.552240064,8.879597774,2.057197138,9.085214626,0.235341812
Formica_pressilabris,Formicinae,12179.00,1,"Jaffe et al., 2012",0,6.071469136,8.069648148,6.189814815,2.042753086,63.28859877,34.6890679,57.46234568,0.562290123,8.360734568,1.95958642,8.515740741,0.239765432
Formica_rufa,Formicinae,100000.00,9,"Helantera & Sundstrom, 2007",0,7.602941595,6.993937322,7.517521368,0.557612536,66.190151,35.13797863,60.81196581,0.534792023,8.3575,2.009923077,8.526709402,0.243005698
Formica_subsericea,Formicinae,8916.00,1,"Geraghty et al., 2007",1,9.442091362,9.723799003,10.14908638,1.693239203,78.98668605,41.45545349,71.9198505,0.55819103,11.96010631,1.786490033,12.0429402,0.150347176
Gnamptogenys_horni,Ectatomminae,28.00,46,"Kaspari & Vargo, 1995",0,24.08107258,0.950572581,24.13669355,0.041475806,188.8095726,110.9409194,172.3294355,0.622322581,10.02471774,1.170467742,9.898790323,0.116572581
Goniomma_hispanicum,Myrmicinae,300.00,1,GAGA consortium,0,15.1369,5.8473375,14.363125,0.4000375,46.3222875,39.332175,37.024375,0.8651125,10.8446625,1.8965375,10.771875,0.17405
Heteroponera_relicta,Heteroponerinae,80.00,1,"Villet, 1990",0,22.529,3.014363636,23.15454545,0.135454545,127.3930909,142.974,69.61818182,1.143909091,10.65663636,1.542636364,10.6,0.145181818
Hypoponera_eduardi,Ponerinae,1500.00,1,"Beckers et al., 1989",0,13.41466968,5.804352941,12.97420814,0.475633484,66.6120724,45.06267421,57.25475113,0.704841629,9.359624434,1.706846154,9.469230769,0.182859729
Hypoponera_inexorata,Ponerinae,31.00,2,"King & Porter, 2007; Wheeler, 1903",0,19.03524675,6.497766234,19.35779221,0.355519481,86.79968831,56.90718182,75.61623377,0.710285714,12.85244156,1.512766234,12.82272727,0.118
Hypoponera_opaciceps,Ponerinae,50.00,1,"King & Porter, 2007",0,22.32856436,2.034960396,22.46386139,0.098772277,138.491703,86.38041584,126.0767327,0.666623762,10.02546535,1.081366337,9.957425743,0.107108911
Hypoponera_opacior,Ponerinae,50.00,1,"King & Porter, 2007",0,18.16893656,5.886397329,18.42020033,0.379824708,102.3369048,66.60603339,89.7236227,0.696116861,12.42119866,1.500245409,12.39499165,0.120347245
Hypoponera_ragusai,Ponerinae,32.00,1,"Kaspari & Vargo, 1995",0,17.80145161,5.488,17.61612903,0.319290323,30.88854839,29.65929032,21.7516129,1.109548387,10.15090323,1.279677419,10.18225806,0.131064516
Iridomyrmex_anceps,Dolichoderinae,3000.00,1,GAGA consortium,1,24.9085,2.754593548,25.51532258,0.116567742,128.6515774,101.7443097,96.81241935,0.97906129,11.21807097,1.636480645,11.18580645,0.144541935
Iridomyrmex_purpureus,Dolichoderinae,84133.40,10,"Shik, 2008; Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",1,18.10476887,4.831330189,18.31426887,0.274683962,47.82647642,41.8162783,35.80542453,0.872120283,13.40262264,1.975049528,13.51898585,0.149023585
Kalathomyrmex_emeryi,Myrmicinae,100.00,1,"Ferguson-Gow, 2014",0,20.86153846,3.177384615,21.17153846,0.174615385,76.52904615,62.58213846,61.12923077,0.871153846,12.05316923,1.462030769,11.98538462,0.1204
Kartidris_nyos,Myrmicinae,1000.00,1,GAGA consortium,0,20.748,3.304,21.8,0.159,124.019,111.237,85.8,0.897,11.671,3.662,10.9,0.314
Labidus_coecus,Dorylinae,1000000.00,1,"Barth et al., 2014",1,21.52511641,3.022293893,21.79360687,0.152998092,118.9685859,86.0201374,99.89360687,0.782438931,11.5698187,1.463530534,11.50839695,0.123587786
Labidus_praedator,Dorylinae,1500000.00,2,"Barth et al., 2014; Kaspari & Vargo, 1995",1,22.37980503,1.791220126,22.60503145,0.085298742,146.6607799,98.96453774,128.5693396,0.725889937,10.90403774,1.339238994,10.77075472,0.120701258
Lasius_alienus,Formicinae,3000.00,1,"Geraghty et al., 2007",0,9.669692866,7.020683192,9.67146312,1.042603386,64.34034341,37.05330713,58.32007255,0.591622733,9.216316808,2.027609432,9.426058041,0.222008464
Lasius_flavus,Formicinae,4885.00,1,"Shik, 2008",1,8.852655832,6.904200765,8.833891013,0.695715105,73.34005354,41.41589484,65.86214149,0.566355641,8.618527725,1.893203633,8.773374761,0.222659656
Lasius_fuliginosus,Formicinae,30000.00,1,"Seifert, 2017",0,8.822222506,6.731147059,8.733248082,0.982850384,65.81659974,34.6087532,60.73235294,0.527251918,8.403121483,2.055856777,8.627173913,0.246716113
Lasius_grandis,Formicinae,10000.00,1,"Parr et al., 2017",0,13.5348797,5.730842105,12.7481203,0.450744361,58.04126316,43.4838797,48.41654135,0.778263158,10.26163158,1.804879699,10.2056391,0.176511278
Lasius_niger,Formicinae,23205.50,18,"Fjerdingstad et al., 2003; Beckers et al., 1989",0,8.725853242,6.913699659,8.665443686,0.714449659,66.04910154,36.48083532,60.07107509,0.563605802,8.66387884,1.969226109,8.844923208,0.231048635
Lasius_umbratus,Formicinae,3000.00,1,"Geraghty et al., 2007",0,9.125185714,6.75325,9.093125,0.9355125,75.90755179,42.32281786,68.48160714,0.551680357,8.427503571,1.885728571,8.593035714,0.2264125
Leptogenys_attenuata,Ponerinae,90.00,4,"Kaspari & Vargo, 1995",0,17.526,3.351384615,17.68076923,0.196769231,63.19246154,46.24423077,54.72307692,0.751615385,12.30738462,1.424846154,12.14230769,0.118923077
